1133,7,305
1133,8,326
1133,9,570
1133,10,232
1134,1,0
1134,2,0
1134,3,21
1134,4,44
1134,5,77
1134,6,10
1134,7,9
1134,8,33
1134,9,0
1134,10,0
1135,1,376
1135,2,238
1135,3,304
1135,4,537
1135,5,477
1135,6,300
1135,7,300
1135,8,474
1135,9,586
1135,10,350
1136,1,488
1136,2,386
1136,3,444
1136,4,711
1136,5,580
1136,6,439
1136,7,485
1136,8,647
1136,9,764
1136,10,441
1137,1,369
1137,2,303
1137,3,339
1137,4,538
1137,5,470
1137,6,337
1137,7,374
1137,8,493
1137,9,687
1137,10,361
1138,3,228
1138,4,403
1138,9,461
1139,9,593
1140,1,75
1140,2,60
1140,3,84
1140,4,142
1140,5,145
1140,6,74
1140,7,71
1140,8,136
1140,9,88
1140,10,75
1141,1,360
1141,2,244
1141,3,295
1141,4,555
1141,5,482
1141,6,318
1141,7,331
1141,8,486
1141,9,623
1141,10,348
1142,1,326
1142,2,247
1142,3,297
1142,4,571
1142,5,447
1142,6,309
1142,7,336
1142,8,463
1142,9,618
1142,10,252
1143,1,292
1143,2,235
1143,3,289
1143,4,472
1143,5,402
1143,6,272
1143,7,292
1143,8,383
1143,9,608
1143,10,258
1144,1,192
1144,2,120
1144,3,169
1144,4,323
1144,5,281
1144,6,183
1144,7,202
1144,8,268
1144,9,417
1144,10,144
1145,1,205
1145,2,156
1145,3,211
1145,4,339
1145,5,302
1145,6,218
1145,7,230
1145,8,294
1145,9,574
1145,10,232
1146,1,21
1146,2,11
1146,3,43
1146,4,74
1146,5,105
1146,6,44
1146,7,45
1146,8,87
1146,9,79
1147,9,140
1148,1,281
1148,2,173
1148,3,215
1148,4,440
1148,5,387
1148,6,251
1148,7,272
1148,8,420
1148,9,652
1148,10,242
1149,1,334
1149,2,266
1149,3,335
1149,4,508
1149,5,400
1149,6,299
1149,7,337
1149,8,430
1149,9,747
1149,10,220
1150,1,308
1150,2,250
1150,3,292
1150,4,404
1150,5,351
1150,6,259
1150,7,295
1150,8,372
1150,9,758
1150,10,226
1151,1,258
1151,2,204
1151,3,237
1151,4,306
1151,5,279
1151,6,211
1151,7,237
1151,8,251
1151,9,547
1151,10,103
1152,1,273
1152,2,224
1152,3,267
1152,4,353
1152,5,333
1152,6,277
1152,7,304
1152,8,314
1152,9,790
1152,10,256
1153,1,63
1153,2,45
1153,3,69
1153,4,66
1153,5,85
1153,6,43
1153,7,64
1153,8,66
1153,9,143
1153,10,0
1154,3,15
1154,7,4
1154,9,21
1155,1,336
1155,2,263
1155,3,356
1155,4,513
1155,5,457
1155,6,313
1155,7,338
1155,8,468
1155,9,997
1155,10,348
1156,1,361
1156,2,324
1156,3,400
1156,4,570
1156,5,463
1156,6,353
1156,7,410
1156,8,532
1156,9,1089
1156,10,325
1157,1,367
1157,2,332
1157,3,381
1157,4,481
1157,5,443
1157,6,353
1157,7,410
1157,8,516
1157,9,1164
1157,10,366
1158,1,319
1158,2,276
1158,3,305
1158,4,358
1158,5,350
1158,6,284
1158,7,326
1158,8,399
1158,9,904
1158,10,280
1159,1,307
1159,2,258
1159,3,307
1159,4,377
1159,5,370
1159,6,305
1159,7,338
1159,8,394
1159,9,964
1159,10,352
1160,1,17
1160,2,7
1160,3,44
1160,4,32
1160,5,65
1160,6,15
1160,7,45
1160,8,70
1160,9,154
1160,10,0
1161,9,14
1162,1,429
1162,2,351
1162,3,457
1162,4,603
1162,5,587
1162,6,413
1162,7,419
1162,8,579
1162,9,942
1162,10,442
1163,1,474
1163,2,408
1163,3,504
1163,4,703
1163,5,634
1163,6,482
1163,7,507
1163,8,632
1163,9,856
1163,10,401
1164,1,367
1164,2,286
1164,3,353
1164,4,487
1164,5,464
1164,6,323
1164,7,339
1164,8,430
1164,9,597
1164,10,241
1165,1,330
1165,2,247
1165,3,291
1165,4,418
1165,5,407
1165,6,295
1165,7,301
1165,8,364
1165,9,455
1165,10,258
1166,1,206
1166,2,133
1166,3,186
1166,4,344
1166,5,319
1166,6,214
1166,7,224
1166,8,303
1166,9,456
1166,10,229
1167,1,57
1167,3,59
1167,4,123
1167,5,137
1167,6,62
1167,7,85
1167,8,147
1167,9,47
1167,10,27
1168,1,361
1168,2,263
1168,3,305
1168,4,535
1168,5,484
1168,6,314
1168,7,328
1168,8,493
1168,9,622
1168,10,357
1169,1,419
1169,2,339
1169,3,382
1169,4,651
1169,5,527
1169,6,385
1169,7,422
1169,8,577
1169,9,727
1169,10,386
1170,1,312
1170,2,245
1170,3,289
1170,4,477
1170,5,413
1170,6,291
1170,7,315
1170,8,432
1170,9,631
1170,10,284
1171,1,233
1171,2,156
1171,3,193
1171,4,354
1171,5,319
1171,6,217
1171,7,231
1171,8,309
1171,9,448
1171,10,208
1172,1,200
1172,2,146
1172,3,196
1172,4,331
1172,5,319
1172,6,227
1172,7,226
1172,8,288
1172,9,511
1172,10,214
1173,1,108
1173,2,84
1173,3,124
1173,4,172
1173,5,201
1173,6,123
1173,7,123
1173,8,163
1173,9,112
1174,1,323
1174,2,220
1174,3,259
1174,4,473
1174,5,434
1174,6,290
1174,7,309
1174,8,456
1174,9,672
1174,10,326
1175,1,378
1175,2,302
1175,3,359
1175,4,599
1175,5,496
1175,6,366
1175,7,396
1175,8,533
1175,9,768
1175,10,329
1176,1,285
1176,2,213
1176,3,267
1176,4,427
1176,5,371
1176,6,258
1176,7,274
1176,8,380
1176,9,665
1176,10,221
1177,1,206
1177,2,150
1177,3,186
1177,4,252
1177,5,224
1177,6,171
1177,7,191
1177,8,251
1177,9,532
1177,10,128
1178,1,268
1178,2,223
1178,3,260
1178,4,340
1178,5,314
1178,6,269
1178,7,283
1178,8,330
1178,9,704
1178,10,271
1179,1,41
1179,3,58
1179,4,58
1179,5,66
1179,6,24
1179,7,44
1179,8,48
1179,9,25
1179,10,0
1180,1,324
1180,2,240
1180,3,320
1180,4,436
1180,5,399
1180,6,257
1180,7,281
1180,8,389
1180,9,899
1180,10,279
1181,1,369
1181,2,312
1181,3,374
1181,4,545
1181,5,442
1181,6,333
1181,7,392
1181,8,508
1181,9,1043
1181,10,295
1182,1,339
1182,2,309
1182,3,342
1182,4,457
1182,5,405
1182,6,314
1182,7,367
1182,8,446
1182,9,1035
1182,10,280
1183,1,230
1183,2,200
1183,3,232
1183,4,283
1183,5,267
1183,6,207
1183,7,245
1183,8,284
1183,9,746
1183,10,154
1184,1,313
1184,2,290
1184,3,333
1184,4,390
1184,5,388
1184,6,339
1184,7,377
1184,8,427
1184,9,996
1184,10,338
1185,2,94
1185,3,127
1185,4,97
1185,5,119
1185,6,91
1185,7,126
1185,8,159
1185,9,300
1185,10,22
1186,1,372
1186,2,306
1186,3,407
1186,4,519
1186,5,501
1186,6,350
1186,7,373
1186,8,545
1186,9,1077
1186,10,424
1187,1,416
1187,2,358
1187,3,442
1187,4,585
1187,5,526
1187,6,408
1187,7,453
1187,8,594
1187,9,1087
1187,10,396
1188,1,413
1188,2,365
1188,3,426
1188,4,520
1188,5,505
1188,6,385
1188,7,418
1188,8,522
1188,9,956
1188,10,362
1189,1,271
1189,2,208
1189,3,263
1189,4,347
1189,5,355
1189,6,257
1189,7,268
1189,8,304
1189,9,465
1189,10,155
1190,1,205
1190,2,144
1190,3,207
1190,4,307
1190,5,312
1190,6,217
1190,7,219
1190,8,253
1190,9,397
1190,10,146
1191,1,109
1191,3,117
1191,4,153
1191,5,180
1191,6,106
1191,7,114
1191,8,142
1191,9,35
1191,10,5
1192,1,398
1192,2,292
1192,3,359
1192,4,564
1192,5,539
1192,6,369
1192,7,382
1192,8,559
1192,9,664
1192,10,428
1193,1,420
1193,2,359
1193,3,421
1193,4,678
1193,5,577
1193,6,440
1193,7,487
1193,8,650
1193,9,779
1193,10,434
1194,1,304
1194,2,267
1194,3,297
1194,4,480
1194,5,421
1194,6,291
1194,7,320
1194,8,435
1194,9,603
1194,10,264
1195,1,235
1195,2,176
1195,3,211
1195,4,367
1195,5,348
1195,6,245
1195,7,266
1195,8,351
1195,9,460
1195,10,255
1196,1,260
1196,2,221
1196,3,271
1196,4,407
1196,5,395
1196,6,303
1196,7,320
1196,8,406
1196,9,615
1196,10,325
1197,1,83
1197,2,62
1197,3,96
1197,4,153
1197,5,177
1197,6,110
1197,7,116
1197,8,177
1197,9,122
1197,10,49
1198,1,330
1198,2,246
1198,3,296
1198,4,512
1198,5,488
1198,6,331
1198,7,342
1198,8,478
1198,9,628
1198,10,334
1199,1,338
1199,2,277
1199,3,343
1199,4,594
1199,5,502
1199,6,371
1199,7,406
1199,8,555
1199,9,733
1199,10,326
1200,1,242
1200,2,187
1200,3,238
1200,4,393
1200,5,327
1200,6,219
1200,7,243
1200,8,340
1200,9,615
1200,10,209
1201,1,139
1201,2,74
1201,3,126
1201,4,244
1201,5,221
1201,6,144
1201,7,155
1201,8,214
1201,9,429
1201,10,107
1202,1,175
1202,2,124
1202,3,184
1202,4,290
1202,5,282
1202,6,208
1202,7,210
1202,8,286
1202,9,588
1202,10,194
1203,1,3
1203,3,13
1203,4,28
1203,5,66
1203,6,13
1203,8,73
1203,9,69
1203,10,0
1204,10,0
1205,1,323
1205,2,254
1205,3,338
1205,4,466
1205,5,406
1205,6,280
1205,7,298
1205,8,408
1205,9,761
1205,10,305
1206,1,375
1206,2,327
1206,3,394
1206,4,553
1206,5,454
1206,6,345
1206,7,392
1206,8,475
1206,9,833
1206,10,237
1207,1,305
1207,2,257
1207,3,301
1207,4,409
1207,5,360
1207,6,272
1207,7,315
1207,8,381
1207,9,905
1207,10,217
1208,1,257
1208,2,201
1208,3,214
1208,4,266
1208,5,254
1208,6,194
1208,7,222
1208,8,254
1208,9,686
1208,10,148
1209,1,286
1209,2,233
1209,3,262
1209,4,353
1209,5,334
1209,6,274
1209,7,301
1209,8,335
1209,9,852
1209,10,258
1210,1,72
1210,2,74
1210,3,101
1210,4,101
1210,5,111
1210,6,74
1210,7,102
1210,8,114
1210,9,224
1210,10,0
1211,6,18
1212,1,378
1212,2,333
1212,3,447
1212,4,566
1212,5,514
1212,6,383
1212,7,415
1212,8,578
1212,9,1164
1212,10,454
1213,1,434
1213,2,405
1213,3,480
1213,4,626
1213,5,537
1213,6,439
1213,7,508
1213,8,673
1213,9,1293
1213,10,477
1214,1,405
1214,2,359
1214,3,404
1214,4,494
1214,5,464
1214,6,372
1214,7,428
1214,8,544
1214,9,1194
1214,10,414
1215,1,273
1215,3,242
1215,4,296
1215,5,304
1215,6,228
1215,7,267
1215,8,331
1215,9,791
1215,10,207
1216,1,285
1216,2,222
1216,3,275
1216,4,342
1216,5,350
1216,6,283
1216,7,302
1216,8,337
1216,9,819
1216,10,259
1217,1,53
1217,2,38
1217,3,83
1217,4,75
1217,5,113
1217,6,57
1217,7,74
1217,8,88
1217,9,115
1217,10,0
1218,7,21
1219,1,389
1219,2,302
1219,3,403
1219,4,561
1219,5,547
1219,6,366
1219,7,360
1219,8,497
1219,9,592
1219,10,325
1220,1,542
1220,2,469
1220,3,544
1220,4,757
1220,5,672
1220,6,521
1220,7,548
1220,8,689
1220,9,811
1220,10,487
1221,1,322
1221,2,242
1221,3,288
1221,4,476
1221,5,415
1221,6,284
1221,7,305
1221,8,437
1221,9,581
1221,10,290
1222,1,244
1222,2,164
1222,3,202
1222,4,357
1222,5,333
1222,6,228
1222,7,249
1222,8,340
1222,9,407
1222,10,241
1223,1,234
1223,2,188
1223,3,234
1223,4,401
1223,5,378
1223,6,283
1223,7,303
1223,8,397
1223,9,582
1223,10,349
1224,1,95
1224,2,89
1224,3,107
1224,4,177
1224,5,196
1224,6,119
1224,7,140
1224,8,205
1224,9,115
1224,10,75
1225,1,339
1225,2,244
1225,3,287
1225,4,514
1225,5,455
1225,6,291
1225,7,300
1225,8,470
1225,9,597
1225,10,344
1226,1,401
1226,2,333
1226,3,383
1226,4,659
1226,5,534
1226,6,397
1226,7,427
1226,8,581
1226,9,728
1226,10,379
1227,1,188
1227,2,125
1227,3,168
1227,4,358
1227,5,290
1227,6,174
1227,7,178
1227,8,281
1227,9,483
1227,10,155
1228,5,307
1228,9,433
1228,10,201
1229,6,92
1229,10,53
1230,1,145
1230,2,113
1230,3,137
1230,4,191
1230,5,187
1230,6,128
1230,7,135
1230,8,206
1230,9,176
1230,10,188
1231,1,275
1231,2,188
1231,3,229
1231,4,436
1231,5,382
1231,6,249
1231,7,271
1231,8,418
1231,9,648
1231,10,280
1232,1,328
1232,2,258
1232,3,316
1232,4,557
1232,5,452
1232,6,334
1232,7,372
1232,8,518
1232,9,771
1232,10,286
1233,1,209
1233,2,148
1233,3,204
1233,4,371
1233,5,304
1233,6,204
1233,7,224
1233,8,331
1233,9,614
1233,10,149
1234,1,189
1234,2,139
1234,3,170
1234,4,244
1234,5,202
1234,6,153
1234,7,172
1234,8,239
1234,9,575
1234,10,138
1235,1,250
1235,2,212
1235,4,327
1235,5,292
1235,6,254
1235,7,269
1235,8,324
1235,9,748
1235,10,291
1236,1,30
1236,2,25
1236,4,56
1236,5,57
1236,6,20
1236,9,19
1237,1,333
1237,2,270
1237,3,350
1237,4,471
1237,5,403
1237,6,258
1237,7,281
1237,8,410
1237,9,981
1237,10,328
1238,2,326
1238,3,388
1238,4,573
1238,5,449
1238,6,343
1238,7,400
1238,9,1137
1238,10,350
1239,1,328
1239,2,304
1239,3,336
1239,4,473
1239,6,305
1239,7,353
1239,8,450
1239,9,1092
1239,10,300
1240,1,212
1240,2,185
1240,3,220
1240,4,286
1240,6,194
1240,7,229
1240,8,282
1240,9,790
1240,10,154
1241,1,293
1241,2,275
1241,3,316
1241,4,387
1241,6,332
1241,9,1042
1242,1,412
1242,5,530
1242,6,411
1242,9,1198
1243,6,381
1243,8,537
1243,9,1045
1243,10,397
1244,2,205
1244,3,261
1244,4,352
1244,6,251
1244,8,309
1244,10,180
1245,2,136
1245,4,306
1245,6,207
1245,8,252
1245,9,441
1245,10,160
1246,1,106
1246,2,88
1246,3,127
1246,4,166
1246,5,185
1246,6,111
1246,7,116
1246,8,154
1246,9,32
1246,10,13
1247,1,57
1247,2,44
1247,3,57
1247,4,111
1247,5,106
1247,6,42
1247,7,36
1247,8,99
1247,9,39
1247,10,41
1248,1,407
1248,2,325
1248,3,392
1248,4,601
1248,5,539
1248,6,354
1248,7,360
1248,8,559
1248,9,705
1248,10,438
1249,1,415
1249,2,371
1249,3,437
1249,4,703
1249,5,585
1249,6,437
1249,7,475
1249,8,660
1249,9,828
1249,10,456
